date,cases,prec,tmin,tmax,rh,tmean,dewmean,sst
2014-12-07,476.0,51.3199,16.0291,25.6925,78.64179788742378,19.68372857142857,15.863842857142856,18.215157142857144
2014-12-14,473.0,50.434,15.8814,25.1762,79.86525838206555,19.51595714285714,15.945514285714285,18.47864285714286
2014-12-21,83.0,46.913000000000004,15.435,25.0861,79.47305610563141,19.393257142857145,15.738242857142856,18.852042857142855
2014-12-28,190.0,71.6537,16.0776,24.6906,82.28024833892947,19.258185714285712,16.154171428571427,19.121185714285712
2015-01-04,0.0,63.0696,15.8756,24.168,83.17176587734563,18.958414285714287,16.034385714285715,20.146642857142858
2015-01-11,180.0,50.7164,15.5992,23.4995,83.76242844978849,18.711185714285712,15.906514285714284,20.818971428571427
2015-01-18,380.0,66.6922,15.149,24.7881,80.92812490776532,19.128642857142857,15.772557142857142,20.565428571428573
2015-01-25,411.0,76.9981,15.6443,24.2767,84.90638448213008,18.75202857142857,16.156871428571428,20.844785714285713
2015-02-01,481.0,86.3054,15.9827,23.7888,86.70444770916664,18.809785714285713,16.545042857142857,21.754585714285717
2015-02-08,505.0,59.2699,15.7616,25.0876,83.07393309846529,19.691514285714284,16.733714285714285,22.019057142857143
2015-02-15,432.0,76.91120000000001,16.1763,23.8322,86.8972644393032,19.302442857142857,17.064785714285712,23.050328571428572
2015-02-22,484.0,63.00150000000001,15.7569,25.6033,82.26606390827975,19.728399999999997,16.612085714285715,21.976185714285716
2015-03-01,582.0,65.5853,15.7633,24.3016,85.22071188896557,19.168914285714287,16.624928571428573,20.869342857142858
2015-03-08,765.0,77.7252,16.0938,24.277,86.95829789055627,19.03212857142857,16.80962857142857,20.355557142857144
2015-03-15,629.0,65.6734,16.287,25.1449,84.82258435562355,19.768471428571427,17.1399,21.168642857142856
2015-03-22,815.0,82.0626,16.2016,24.8342,87.01739155071024,19.31142857142857,17.093228571428572,22.6807
2015-03-29,686.0,59.5064,15.434,24.5438,84.58127323325144,19.146600000000003,16.485442857142857,22.8156
2015-04-05,726.0,57.0815,15.5012,25.105,84.31569411932107,19.29875714285714,16.58312857142857,20.8312
2015-04-12,1403.0,67.8452,15.3209,24.4763,85.66472753063294,18.831285714285716,16.375357142857144,20.106871428571427
2015-04-19,1613.0,46.915,15.3675,24.5288,84.07056615046291,19.1184,16.362257142857143,20.593242857142858
2015-04-26,1751.0,60.3538,15.5265,24.6807,85.36682565326693,19.033142857142856,16.519785714285714,20.355028571428573
2015-05-03,1997.0,48.1325,15.6142,25.13,83.88578324927296,19.26515714285714,16.467357142857143,20.812857142857144
2015-05-10,2217.0,44.5977,15.2219,23.9956,82.79877750600869,19.062857142857144,16.069071428571426,20.730985714285712
2015-05-17,2151.0,62.2738,14.972,23.0457,83.75441741450292,18.339771428571428,15.541514285714285,20.933357142857144
2015-05-24,2415.0,24.2562,14.3094,25.2086,78.31235619538496,18.981057142857143,15.118885714285714,20.65647142857143
